employee_id,age,gender,marital_status,salary,employment_type,region,has_dependents,tenure_years,enrolled,application_date,last_contact_date,last_contact_channel,plan_tier_requested,broker_channel,prior_year_enrolled,legacy_propensity_score,n_employees_region,hist_enrollment_rate_region,avg_salary_region,avg_premium_cost_usd,benefits_broker_rating,hr_outreach_capacity,open_enrollment_window_days,state_mandate_level
17047,42,Female,Single,43967.41,Full-time,West,No,0.8,0,2024-02-15,2024-01-25,Email,Basic,Direct,New Hire,0.07,2582,0.613,65007.07,574,4.7,437,28,Low
11874,58,Female,Married,88891.64,Full-time,Northeast,Yes,7.9,1,2024-11-14,2024-11-01,Phone,Premium,Employer-Sponsored,Yes,,2506,0.612,65008.32,455,3.1,151,38,Low
12730,60,Male,Divorced,88790.67,Part-time,Midwest,Yes,9.0,1,2024-09-14,2024-09-10,Phone,Gold,Third-Party,Yes,0.99,2488,0.617,64921.46,595,4.4,469,18,High
14231,56,Female,Married,64338.26,Part-time,Northeast,Yes,2.7,1,2024-09-18,2024-09-14,Email,Silver,Third-Party,Yes,0.752,2506,0.612,65008.32,455,3.1,151,38,Low
16985,37,Female,Married,53412.48,Part-time,Northeast,No,7.6,0,2024-09-28,2024-09-17,Email,Basic,Direct,No,0.218,2506,0.612,65008.32,455,3.1,151,38,Low
14322,50,Male,Single,57823.6,Full-time,Northeast,Yes,6.9,1,2024-03-03,2024-02-25,SMS,Silver,Direct,No,0.82,2506,0.612,65008.32,455,3.1,151,38,Low
12795,57,Male,Single,62981.36,Full-time,Northeast,Yes,9.1,1,2024-09-29,2024-08-31,Phone,Standard,Direct,Yes,0.833,2506,0.612,65008.32,455,3.1,151,38,Low
12658,45,Female,Married,73499.53,Full-time,West,No,2.3,1,2024-01-10,2023-12-24,SMS,Standard,Direct,No,0.915,2582,0.613,65007.07,574,4.7,437,28,Low
12154,51,Male,Married,75023.58,Full-time,South,Yes,1.8,1,,2024-08-23,Unknown,Silver,Direct,Yes,0.748,2424,0.628,65200.49,481,3.3,324,17,Medium
16596,47,Female,Widowed,48840.67,Full-time,Northeast,Yes,3.5,1,2024-05-15,2024-04-22,Phone,Bronze,Third-Party,Yes,0.99,2506,0.612,65008.32,455,3.1,151,38,Low
17590,28,Male,Married,64075.53,Full-time,West,Yes,6.5,1,2024-09-13,2024-09-02,Email,Silver,Employer-Sponsored,Yes,,2582,0.613,65007.07,574,4.7,437,28,Low
17449,64,Female,Widowed,61744.35,Full-time,Northeast,No,8.2,1,2024-02-02,2024-01-07,Email,Standard,Direct,Yes,0.871,2506,0.612,65008.32,455,3.1,151,38,Low
13866,44,Male,Single,77973.25,Part-time,Midwest,Yes,1.4,1,,2024-08-18,Email,Standard,Direct,Yes,0.99,2488,0.617,64921.46,595,4.4,469,18,High
10489,50,Male,Single,47760.81,Part-time,South,Yes,12.3,0,2024-10-01,2024-09-08,Unknown,Unknown,Employer-Sponsored,Yes,0.01,2424,0.628,65200.49,481,3.3,324,17,Medium
14186,49,Female,Single,89933.25,Part-time,Northeast,Yes,1.0,1,2024-02-06,2024-01-14,SMS,Premium,Third-Party,Yes,0.829,2506,0.612,65008.32,455,3.1,151,38,Low
16319,35,Female,Married,88390.88,Full-time,Midwest,Yes,4.6,1,2024-03-20,2024-03-19,Email,Premium,Employer-Sponsored,New Hire,0.883,2488,0.617,64921.46,595,4.4,469,18,High
17146,53,Female,Single,59635.61,Full-time,West,Yes,7.0,1,2024-11-10,2024-10-25,Email,Silver,Third-Party,No,0.78,2582,0.613,65007.07,574,4.7,437,28,Low
16086,56,Male,Widowed,50509.48,Full-time,South,Yes,2.4,1,2024-04-18,2024-04-11,Phone,Basic,Direct,Yes,0.813,2424,0.628,65200.49,481,3.3,324,17,Medium
13394,59,Female,Divorced,41574.58,Part-time,South,Yes,6.9,0,2024-04-21,2024-04-14,Unknown,Basic,Employer-Sponsored,New Hire,0.157,2424,0.628,65200.49,481,3.3,324,17,Medium
16445,62,Male,Married,88011.37,Part-time,West,Yes,3.8,1,2024-09-03,2024-08-31,Email,Premium,Direct,New Hire,0.869,2582,0.613,65007.07,574,4.7,437,28,Low
10806,44,Male,Widowed,50216.99,Part-time,Midwest,No,5.7,0,,2024-03-26,Email,Bronze,Unknown,New Hire,0.127,2488,0.617,64921.46,595,4.4,469,18,High
16447,35,Male,Single,55727.72,Part-time,Northeast,No,1.8,0,2024-12-16,2024-11-17,Email,Standard,Employer-Sponsored,No,0.205,2506,0.612,65008.32,455,3.1,151,38,Low
15055,29,Male,Married,72670.52,Full-time,Northeast,No,8.0,0,2024-08-31,2024-08-07,Email,Silver,Employer-Sponsored,No,0.249,2506,0.612,65008.32,455,3.1,151,38,Low
10001,60,Female,Single,55122.97,Part-time,West,No,1.5,0,2024-06-11,2024-05-20,None,Silver,Third-Party,New Hire,0.178,2582,0.613,65007.07,574,4.7,437,28,Low
18359,64,Male,Single,77967.16,Contract,South,Yes,2.2,1,2024-07-11,2024-07-10,Phone,Standard,Employer-Sponsored,New Hire,0.906,2424,0.628,65200.49,481,3.3,324,17,Medium
15669,22,Male,Divorced,84700.55,Full-time,Midwest,Yes,1.2,1,2024-12-11,2024-11-22,SMS,Standard,Employer-Sponsored,Yes,0.776,2488,0.617,64921.46,595,4.4,469,18,High
16995,35,Male,Married,58680.47,Full-time,West,Yes,0.9,1,2024-08-28,2024-08-10,SMS,Silver,Employer-Sponsored,New Hire,0.979,2582,0.613,65007.07,574,4.7,437,28,Low
12847,25,Male,Married,60630.62,Full-time,South,Yes,1.8,1,2024-06-09,2024-06-07,Unknown,Standard,Direct,Yes,0.923,2424,0.628,65200.49,481,3.3,324,17,Medium
19482,23,Male,Married,48263.77,Full-time,Northeast,No,3.4,0,2024-12-20,2024-12-03,Phone,Bronze,Employer-Sponsored,No,0.106,2506,0.612,65008.32,455,3.1,151,38,Low
12893,37,Male,Married,45353.91,Part-time,West,Yes,3.0,0,2024-09-20,2024-08-29,Email,Bronze,Direct,Yes,0.232,2582,0.613,65007.07,574,4.7,437,28,Low
15414,48,Female,Married,68487.7,Full-time,Midwest,No,1.2,1,2024-05-21,2024-05-06,Unknown,Standard,Direct,Yes,0.835,2488,0.617,64921.46,595,4.4,469,18,High
12129,27,Male,Married,48066.22,Full-time,South,No,13.9,0,2024-09-10,2024-08-19,Email,Bronze,Employer-Sponsored,New Hire,0.194,2424,0.628,65200.49,481,3.3,324,17,Medium
17672,36,Female,Single,72486.55,Full-time,Northeast,Yes,6.0,1,2024-07-30,2024-07-28,Phone,Silver,Unknown,Yes,0.869,2506,0.612,65008.32,455,3.1,151,38,Low
14938,25,Male,Divorced,47617.78,Full-time,West,Yes,7.3,0,2024-06-08,2024-05-12,Email,Basic,Direct,New Hire,0.034,2582,0.613,65007.07,574,4.7,437,28,Low
18548,30,Male,Single,38736.06,Part-time,Midwest,Yes,2.7,0,2024-04-29,2024-04-14,Phone,Basic,Third-Party,No,0.248,2488,0.617,64921.46,595,4.4,469,18,High
13018,50,Male,Single,82965.03,Full-time,Northeast,No,9.0,1,2024-08-12,2024-07-27,Phone,Standard,Unknown,Yes,0.885,2506,0.612,65008.32,455,3.1,151,38,Low
16494,53,Female,Married,63755.41,Full-time,Midwest,Yes,0.4,1,2024-06-10,2024-06-09,Email,Standard,Employer-Sponsored,New Hire,,2488,0.617,64921.46,595,4.4,469,18,High
17868,40,Male,Single,75107.5,Part-time,Northeast,Yes,6.5,1,2024-06-25,2024-06-02,SMS,Standard,Third-Party,Yes,0.899,2506,0.612,65008.32,455,3.1,151,38,Low
16274,25,Female,Divorced,49514.74,Full-time,Northeast,Yes,4.5,0,2024-07-07,2024-06-18,Email,Basic,Employer-Sponsored,Yes,0.034,2506,0.612,65008.32,455,3.1,151,38,Low
16852,50,Male,Married,66929.14,Full-time,West,Yes,0.0,1,,2024-06-16,Email,Silver,Direct,New Hire,0.954,2582,0.613,65007.07,574,4.7,437,28,Low
18210,35,Female,Single,64484.36,Full-time,Midwest,Yes,3.0,1,2024-11-15,2024-11-13,Email,Silver,Employer-Sponsored,No,0.971,2488,0.617,64921.46,595,4.4,469,18,High
19197,34,Male,Single,67189.39,Full-time,Northeast,No,5.8,1,,2024-01-13,Email,Standard,Direct,New Hire,0.861,2506,0.612,65008.32,455,3.1,151,38,Low
15063,35,Female,Married,88813.38,Full-time,West,No,1.4,1,2024-01-01,2023-12-26,Email,Gold,Employer-Sponsored,Yes,0.883,2582,0.613,65007.07,574,4.7,437,28,Low
14940,48,Male,Widowed,53656.2,Part-time,Midwest,Yes,2.7,0,2024-04-21,2024-04-11,Email,Unknown,Direct,No,0.236,2488,0.617,64921.46,595,4.4,469,18,High
18126,53,Male,Single,93705.69,Part-time,South,No,12.5,0,2024-04-23,2024-04-06,Unknown,Premium,Direct,New Hire,0.121,2424,0.628,65200.49,481,3.3,324,17,Medium
18870,59,Male,Single,65674.82,Full-time,South,No,7.2,1,2024-12-26,2024-11-28,SMS,Standard,Third-Party,Yes,0.927,2424,0.628,65200.49,481,3.3,324,17,Medium
17535,22,Male,Single,84364.56,Full-time,West,No,1.1,0,2024-11-18,2024-10-20,Email,Standard,Direct,No,0.149,2582,0.613,65007.07,574,4.7,437,28,Low
17133,36,Female,Married,39642.52,Full-time,South,Yes,3.2,1,2024-02-15,2024-02-10,Email,Bronze,Direct,No,,2424,0.628,65200.49,481,3.3,324,17,Medium
18227,33,Male,Single,60546.85,Full-time,West,No,6.3,1,2024-10-09,2024-09-21,None,Standard,Third-Party,No,0.766,2582,0.613,65007.07,574,4.7,437,28,Low
11754,53,Male,Single,100415.07,Full-time,Northeast,Yes,0.6,1,2024-04-05,2024-03-29,SMS,Gold,Direct,New Hire,0.816,2506,0.612,65008.32,455,3.1,151,38,Low
16553,57,Male,Single,41236.0,Part-time,Northeast,Yes,12.9,0,2024-09-19,2024-09-15,Phone,Bronze,Third-Party,No,0.039,2506,0.612,65008.32,455,3.1,151,38,Low
18724,46,Female,Divorced,82071.4,Full-time,South,Yes,1.3,1,2024-03-18,2024-03-15,Email,Standard,Direct,New Hire,0.99,2424,0.628,65200.49,481,3.3,324,17,Medium
13244,58,Male,Married,74464.56,Full-time,West,Yes,5.3,1,2024-05-02,2024-04-05,Email,Standard,Direct,No,0.947,2582,0.613,65007.07,574,4.7,437,28,Low
13340,31,Female,Single,82031.17,Contract,Northeast,Yes,2.8,1,2024-02-14,2024-01-18,Email,Silver,Employer-Sponsored,Yes,0.95,2506,0.612,65008.32,455,3.1,151,38,Low
13416,60,Female,Married,45556.16,Full-time,South,Yes,2.6,1,2024-12-09,2024-11-12,Unknown,Basic,Employer-Sponsored,Yes,,2424,0.628,65200.49,481,3.3,324,17,Medium
15012,32,Male,Divorced,73598.85,Full-time,South,No,1.9,1,2024-06-30,2024-06-08,Phone,Standard,Employer-Sponsored,Yes,0.927,2424,0.628,65200.49,481,3.3,324,17,Medium
14505,61,Male,Single,77216.36,Full-time,Midwest,Yes,5.3,1,2024-01-31,2024-01-22,Email,Standard,Direct,Yes,0.972,2488,0.617,64921.46,595,4.4,469,18,High
10717,58,Male,Married,66783.73,Full-time,Midwest,Yes,8.0,1,2024-02-11,2024-01-31,Phone,Silver,Unknown,No,0.99,2488,0.617,64921.46,595,4.4,469,18,High
14032,35,Female,Divorced,59187.23,Part-time,South,No,14.1,0,,2024-08-03,Phone,Standard,Third-Party,Yes,0.054,2424,0.628,65200.49,481,3.3,324,17,Medium
19299,53,Female,Married,52794.75,Full-time,Northeast,Yes,15.6,1,2024-05-28,2024-05-08,Unknown,Basic,Third-Party,Yes,0.824,2506,0.612,65008.32,455,3.1,151,38,Low
11499,34,Male,Married,58334.85,Full-time,Midwest,Yes,4.8,1,2024-04-12,2024-04-10,Email,Standard,Employer-Sponsored,Yes,0.928,2488,0.617,64921.46,595,4.4,469,18,High
19404,25,Male,Married,82348.05,Full-time,West,Yes,2.4,1,2024-02-04,2024-01-24,Phone,Standard,Employer-Sponsored,New Hire,0.834,2582,0.613,65007.07,574,4.7,437,28,Low
11459,32,Female,Married,53330.46,Full-time,Northeast,Yes,0.3,1,2024-10-01,2024-09-28,Email,Basic,Third-Party,New Hire,0.727,2506,0.612,65008.32,455,3.1,151,38,Low
11678,62,Male,Single,51421.58,Full-time,West,Yes,4.7,1,2024-09-21,2024-08-31,SMS,Bronze,Third-Party,Yes,0.99,2582,0.613,65007.07,574,4.7,437,28,Low
12690,28,Female,Single,74975.17,Full-time,Northeast,No,16.4,0,2024-06-30,2024-06-09,Email,Standard,Direct,No,0.184,2506,0.612,65008.32,455,3.1,151,38,Low
17684,24,Male,Divorced,60188.68,Part-time,Northeast,No,1.3,0,2024-01-16,2024-01-13,None,Silver,Employer-Sponsored,New Hire,0.092,2506,0.612,65008.32,455,3.1,151,38,Low
18272,56,Female,Single,75916.0,Part-time,South,No,6.1,0,2024-02-04,2024-02-03,Email,Silver,Third-Party,Yes,0.226,2424,0.628,65200.49,481,3.3,324,17,Medium
19719,32,Male,Single,48418.13,Contract,Midwest,Yes,0.4,0,2024-04-13,2024-03-15,Email,Unknown,Employer-Sponsored,New Hire,0.299,2488,0.617,64921.46,595,4.4,469,18,High
15468,53,Male,Single,75597.02,Full-time,Midwest,Yes,7.5,1,,2024-09-22,Email,Standard,Employer-Sponsored,Yes,0.876,2488,0.617,64921.46,595,4.4,469,18,High
18341,25,Female,Single,63035.57,Contract,Northeast,Yes,0.8,0,2024-06-02,2024-05-09,Phone,Standard,Third-Party,New Hire,0.068,2506,0.612,65008.32,455,3.1,151,38,Low
17014,59,Male,Single,71687.32,Part-time,Northeast,No,9.3,0,2024-07-11,2024-06-15,Email,Standard,Direct,No,,2506,0.612,65008.32,455,3.1,151,38,Low
11040,46,Male,Married,58393.7,Full-time,Northeast,No,3.3,0,2024-12-20,2024-11-28,Phone,Silver,Employer-Sponsored,No,0.278,2506,0.612,65008.32,455,3.1,151,38,Low
14656,36,Female,Married,80081.2,Contract,Midwest,No,1.9,0,2024-09-25,2024-09-02,SMS,Silver,Employer-Sponsored,No,0.156,2488,0.617,64921.46,595,4.4,469,18,High
15670,55,Male,Divorced,60731.4,Full-time,South,No,3.3,1,2024-03-29,2024-03-06,Email,Standard,Direct,New Hire,0.99,2424,0.628,65200.49,481,3.3,324,17,Medium
12126,30,Male,Single,68041.42,Full-time,West,Yes,0.7,1,2024-11-04,2024-10-21,SMS,Standard,Direct,New Hire,0.834,2582,0.613,65007.07,574,4.7,437,28,Low
10871,52,Female,Divorced,86015.03,Part-time,Midwest,No,3.0,0,2024-07-21,2024-07-11,Phone,Gold,Third-Party,No,0.193,2488,0.617,64921.46,595,4.4,469,18,High
13996,28,Male,Single,45749.12,Full-time,West,Yes,0.7,0,,2024-04-24,Unknown,Basic,Direct,New Hire,0.013,2582,0.613,65007.07,574,4.7,437,28,Low
19678,64,Other,Single,78397.81,Full-time,West,Yes,1.1,1,2024-06-07,2024-05-22,SMS,Standard,Employer-Sponsored,New Hire,,2582,0.613,65007.07,574,4.7,437,28,Low
19381,30,Other,Single,66291.79,Part-time,Midwest,Yes,1.6,0,2024-10-29,2024-10-19,None,Standard,Third-Party,Yes,0.211,2488,0.617,64921.46,595,4.4,469,18,High
13854,45,Female,Married,73606.61,Full-time,Midwest,No,0.6,1,2024-05-27,2024-04-29,Email,Silver,Employer-Sponsored,New Hire,0.853,2488,0.617,64921.46,595,4.4,469,18,High
14166,51,Other,Widowed,57880.42,Full-time,Northeast,No,1.6,0,2024-03-04,2024-02-28,Email,Standard,Employer-Sponsored,No,0.224,2506,0.612,65008.32,455,3.1,151,38,Low
10522,33,Male,Married,76649.78,Full-time,Midwest,No,1.1,1,2024-11-12,2024-10-21,Unknown,Standard,Direct,Yes,0.939,2488,0.617,64921.46,595,4.4,469,18,High
11016,23,Female,Divorced,63055.39,Full-time,West,Yes,7.1,1,2024-04-08,2024-03-12,Phone,Standard,Employer-Sponsored,Yes,0.851,2582,0.613,65007.07,574,4.7,437,28,Low
11945,25,Female,Married,67995.35,Full-time,West,No,8.5,0,2024-07-16,2024-06-24,Email,Standard,Third-Party,No,0.01,2582,0.613,65007.07,574,4.7,437,28,Low
11527,52,Female,Single,51738.03,Full-time,West,No,1.6,0,2024-06-08,2024-05-31,SMS,Basic,Employer-Sponsored,New Hire,0.016,2582,0.613,65007.07,574,4.7,437,28,Low
16887,25,Female,Married,57107.49,Full-time,West,No,8.2,0,2024-11-29,2024-11-20,Phone,Standard,Third-Party,No,0.313,2582,0.613,65007.07,574,4.7,437,28,Low
12954,35,Male,Single,29754.92,Full-time,West,Yes,1.0,1,2024-03-27,2024-03-24,Unknown,Basic,Employer-Sponsored,Yes,0.869,2582,0.613,65007.07,574,4.7,437,28,Low
14773,25,Male,Married,77367.48,Full-time,Midwest,Yes,3.7,1,2024-11-02,2024-10-11,Unknown,Silver,Direct,No,0.917,2488,0.617,64921.46,595,4.4,469,18,High
12924,27,Female,Married,78966.3,Full-time,South,Yes,1.6,1,2024-11-11,2024-10-17,Phone,Silver,Third-Party,Yes,,2424,0.628,65200.49,481,3.3,324,17,Medium
13278,49,Female,Single,66510.2,Full-time,Northeast,No,6.2,1,2024-06-14,2024-05-27,Unknown,Standard,Direct,New Hire,0.862,2506,0.612,65008.32,455,3.1,151,38,Low
16638,26,Male,Married,77135.47,Part-time,South,Yes,12.9,0,2024-04-11,2024-04-08,Email,Silver,Employer-Sponsored,New Hire,0.223,2424,0.628,65200.49,481,3.3,324,17,Medium
19030,55,Male,Married,70931.36,Part-time,Northeast,Yes,4.5,1,2024-11-23,2024-10-26,Phone,Silver,Unknown,Yes,0.985,2506,0.612,65008.32,455,3.1,151,38,Low
13967,45,Female,Single,67378.3,Full-time,South,No,11.4,1,2024-03-21,2024-02-23,Email,Silver,Employer-Sponsored,Yes,0.901,2424,0.628,65200.49,481,3.3,324,17,Medium
11294,61,Male,Married,75483.27,Full-time,South,No,2.2,1,2024-10-31,2024-10-15,Phone,Standard,Direct,New Hire,0.889,2424,0.628,65200.49,481,3.3,324,17,Medium
18872,36,Male,Single,27356.44,Full-time,Northeast,No,3.6,0,,2024-02-28,Phone,Basic,Direct,No,0.264,2506,0.612,65008.32,455,3.1,151,38,Low
13723,39,Male,Married,73290.03,Full-time,West,Yes,9.6,1,2024-10-13,2024-10-06,SMS,Silver,Third-Party,Yes,0.881,2582,0.613,65007.07,574,4.7,437,28,Low
14542,53,Male,Married,58551.02,Full-time,West,Yes,3.5,1,2024-10-30,2024-10-24,Email,Standard,Direct,No,0.99,2582,0.613,65007.07,574,4.7,437,28,Low
12175,44,Male,Single,75473.26,Full-time,West,No,0.0,1,,2024-11-08,Email,Standard,Employer-Sponsored,New Hire,0.835,2582,0.613,65007.07,574,4.7,437,28,Low
10277,57,Female,Single,81941.33,Contract,West,Yes,4.8,1,2024-10-21,2024-09-29,Unknown,Standard,Direct,No,0.817,2582,0.613,65007.07,574,4.7,437,28,Low
18351,24,Male,Married,38830.28,Full-time,Midwest,No,8.0,0,2024-03-05,2024-03-02,None,Unknown,Direct,No,0.018,2488,0.617,64921.46,595,4.4,469,18,High
13839,41,Female,Married,63114.64,Full-time,South,No,2.1,1,2024-04-20,2024-04-14,SMS,Silver,Employer-Sponsored,Yes,0.99,2424,0.628,65200.49,481,3.3,324,17,Medium
16811,34,Female,Married,64157.27,Full-time,South,No,0.9,1,2024-01-25,2024-01-04,Phone,Standard,Employer-Sponsored,New Hire,0.924,2424,0.628,65200.49,481,3.3,324,17,Medium
12374,22,Female,Single,78980.43,Full-time,Midwest,Yes,0.8,1,2024-09-25,2024-09-12,None,Standard,Direct,New Hire,0.869,2488,0.617,64921.46,595,4.4,469,18,High
12398,34,Male,Single,66297.35,Full-time,West,Yes,0.3,1,2024-05-25,2024-05-23,Phone,Standard,Direct,New Hire,0.895,2582,0.613,65007.07,574,4.7,437,28,Low
10966,54,Male,Married,65862.81,Full-time,Northeast,Yes,1.2,1,2024-03-22,2024-03-08,Email,Standard,Unknown,Yes,0.76,2506,0.612,65008.32,455,3.1,151,38,Low
16018,39,Male,Divorced,64417.96,Contract,Midwest,No,0.3,0,2024-02-01,2024-01-05,Phone,Standard,Employer-Sponsored,New Hire,0.153,2488,0.617,64921.46,595,4.4,469,18,High
15364,25,Male,Married,75645.52,Contract,Northeast,Yes,9.3,0,2024-05-03,2024-04-25,Email,Standard,Direct,No,0.043,2506,0.612,65008.32,455,3.1,151,38,Low
17341,39,Male,Divorced,85094.2,Full-time,Midwest,Yes,6.9,1,2024-02-08,2024-02-03,Email,Gold,Employer-Sponsored,Yes,0.811,2488,0.617,64921.46,595,4.4,469,18,High
11855,64,Female,Single,86136.32,Full-time,South,No,2.0,1,2024-07-02,2024-06-29,Unknown,Gold,Direct,New Hire,0.922,2424,0.628,65200.49,481,3.3,324,17,Medium
18506,26,Female,Married,55694.16,Full-time,South,Yes,3.0,0,2024-06-06,2024-06-02,Email,Standard,Employer-Sponsored,No,0.01,2424,0.628,65200.49,481,3.3,324,17,Medium
18496,29,Female,Married,42036.95,Contract,South,Yes,0.6,0,2024-05-15,2024-04-23,Email,Bronze,Third-Party,New Hire,0.27,2424,0.628,65200.49,481,3.3,324,17,Medium
14569,26,Male,Married,68870.05,Contract,South,Yes,6.2,0,2024-05-18,2024-05-15,Email,Standard,Employer-Sponsored,New Hire,0.142,2424,0.628,65200.49,481,3.3,324,17,Medium
19861,37,Other,Single,52327.99,Part-time,South,No,12.3,0,2024-05-02,2024-04-19,Email,Basic,Employer-Sponsored,No,0.143,2424,0.628,65200.49,481,3.3,324,17,Medium
19123,33,Female,Married,52241.86,Full-time,Northeast,Yes,4.4,1,2024-05-25,2024-05-01,Phone,Unknown,Third-Party,Yes,0.789,2506,0.612,65008.32,455,3.1,151,38,Low
16343,55,Female,Single,41749.21,Full-time,Northeast,No,0.8,0,2024-02-12,2024-01-26,Email,Basic,Employer-Sponsored,New Hire,0.233,2506,0.612,65008.32,455,3.1,151,38,Low
12533,63,Female,Single,80816.77,Part-time,West,No,3.7,0,2024-04-12,2024-04-03,Phone,Standard,Direct,No,0.257,2582,0.613,65007.07,574,4.7,437,28,Low
17371,28,Female,Single,54177.92,Full-time,Midwest,No,2.5,0,,2024-01-23,Phone,Bronze,Third-Party,New Hire,0.217,2488,0.617,64921.46,595,4.4,469,18,High
15065,56,Male,Single,66614.22,Part-time,Northeast,No,4.6,0,2024-03-12,2024-02-25,Phone,Silver,Direct,No,0.227,2506,0.612,65008.32,455,3.1,151,38,Low
18930,60,Female,Married,57739.96,Part-time,South,Yes,2.7,0,2024-10-20,2024-10-10,Email,Silver,Employer-Sponsored,Yes,0.1,2424,0.628,65200.49,481,3.3,324,17,Medium
13078,34,Female,Single,81640.9,Full-time,Midwest,Yes,0.3,1,2024-06-23,2024-06-17,Email,Silver,Employer-Sponsored,New Hire,0.849,2488,0.617,64921.46,595,4.4,469,18,High
15461,57,Female,Divorced,73216.26,Full-time,South,Yes,1.0,1,2024-06-06,2024-05-20,Phone,Standard,Direct,New Hire,0.795,2424,0.628,65200.49,481,3.3,324,17,Medium
15678,28,Male,Married,52531.64,Part-time,Northeast,No,6.0,0,2024-01-09,2023-12-29,Email,Basic,Employer-Sponsored,No,0.197,2506,0.612,65008.32,455,3.1,151,38,Low
12778,54,Male,Married,64958.1,Full-time,South,Yes,5.2,1,2024-03-03,2024-02-06,Email,Silver,Third-Party,Yes,0.943,2424,0.628,65200.49,481,3.3,324,17,Medium
13612,28,Female,Widowed,59525.51,Contract,West,No,0.3,0,2024-07-04,2024-06-05,SMS,Silver,Direct,New Hire,0.255,2582,0.613,65007.07,574,4.7,437,28,Low
16992,40,Male,Married,91223.96,Full-time,South,Yes,6.4,1,2024-09-13,2024-09-10,Phone,Gold,Third-Party,No,0.953,2424,0.628,65200.49,481,3.3,324,17,Medium
11584,32,Male,Single,73346.82,Full-time,West,No,1.8,1,,2024-09-04,Phone,Silver,Direct,New Hire,0.956,2582,0.613,65007.07,574,4.7,437,28,Low
17577,63,Female,Married,72414.09,Full-time,Midwest,Yes,3.9,1,2024-11-16,2024-10-29,None,Standard,Third-Party,Yes,0.858,2488,0.617,64921.46,595,4.4,469,18,High
12424,31,Female,Divorced,61555.47,Full-time,West,No,0.3,1,2024-01-11,2023-12-27,Unknown,Standard,Employer-Sponsored,New Hire,,2582,0.613,65007.07,574,4.7,437,28,Low
13410,24,Female,Divorced,49315.43,Full-time,West,Yes,0.2,0,2024-09-12,2024-08-29,Phone,Basic,Direct,New Hire,0.248,2582,0.613,65007.07,574,4.7,437,28,Low
19511,28,Male,Married,72267.02,Contract,West,Yes,2.8,0,2024-08-12,2024-07-21,Email,Silver,Direct,Yes,0.248,2582,0.613,65007.07,574,4.7,437,28,Low
11970,54,Male,Single,67341.76,Full-time,Northeast,No,0.1,1,2024-03-02,2024-02-07,Unknown,Standard,Third-Party,New Hire,0.852,2506,0.612,65008.32,455,3.1,151,38,Low
17678,25,Female,Married,87243.09,Contract,South,No,0.8,0,2024-07-17,2024-06-21,SMS,Gold,Direct,New Hire,0.233,2424,0.628,65200.49,481,3.3,324,17,Medium
19302,45,Female,Married,85533.9,Part-time,Midwest,Yes,2.0,1,,2024-11-19,Phone,Premium,Third-Party,Yes,0.785,2488,0.617,64921.46,595,4.4,469,18,High
14649,56,Other,Married,37847.12,Part-time,Northeast,Yes,0.2,0,,2024-07-27,Unknown,Basic,Third-Party,New Hire,0.296,2506,0.612,65008.32,455,3.1,151,38,Low
13660,47,Female,Married,47465.13,Full-time,Midwest,No,2.3,0,2024-02-17,2024-02-06,Phone,Bronze,Employer-Sponsored,No,0.01,2488,0.617,64921.46,595,4.4,469,18,High
16884,32,Female,Married,66208.56,Full-time,Northeast,Yes,5.7,1,2024-04-10,2024-04-09,Email,Standard,Direct,New Hire,0.828,2506,0.612,65008.32,455,3.1,151,38,Low
11590,44,Female,Single,41539.22,Full-time,Northeast,Yes,2.4,1,2024-03-19,2024-03-02,Email,Basic,Employer-Sponsored,Yes,,2506,0.612,65008.32,455,3.1,151,38,Low
16961,45,Male,Single,66506.78,Part-time,Midwest,Yes,5.0,1,2024-02-02,2024-02-01,Unknown,Silver,Employer-Sponsored,Yes,0.748,2488,0.617,64921.46,595,4.4,469,18,High
19465,49,Female,Divorced,66032.05,Full-time,Midwest,Yes,0.4,1,2024-03-11,2024-02-24,Phone,Standard,Direct,New Hire,0.881,2488,0.617,64921.46,595,4.4,469,18,High
19683,31,Female,Divorced,80633.7,Full-time,Midwest,Yes,0.8,1,2024-04-07,2024-03-13,SMS,Silver,Third-Party,New Hire,0.897,2488,0.617,64921.46,595,4.4,469,18,High
10141,64,Male,Single,63415.26,Full-time,South,No,3.0,1,2024-03-06,2024-02-13,Email,Standard,Third-Party,Yes,0.806,2424,0.628,65200.49,481,3.3,324,17,Medium
11264,32,Male,Divorced,42994.24,Part-time,Northeast,Yes,0.5,0,2024-06-27,2024-06-06,Email,Basic,Third-Party,New Hire,0.029,2506,0.612,65008.32,455,3.1,151,38,Low
