qemployee_id,age,gender,marital_status,salary,employment_type,region,has_dependents,tenure_years,enrolled,application_date,last_contact_date,last_contact_channel,plan_tier_requested,broker_channel,prior_year_enrolled,legacy_propensity_score,outreach_notes
12712,45,Female,Single,45591.22,Full-time,Northeast,Yes,0.2,1,2024-04-13,2024-04-05,sms,BASIC,,-1,0.934,No response to first outreach
12733,55,Male,Married,55069.24,Full-time,Midwest,Yes,0.1,1,2024-09-27,2024-09-10,N/A,silver plan,Third-Party,-1,0.935,No response to first outreach
10173,63,Male,Married,82714.39,Contract,West,No,0.4,0,2024-02-14,2024-01-18,e-mail,Silver,Direct,-1,0.01,Follow-up scheduled
17155,50,Male,Single,43015.68,Contract,West,No,5.7,0,2024-02-02,2024-01-13,,basic,Third-Party,0,0.251,Attended benefits webinar
10866,52,Female,Married,60706.67,Full-time,South,No,0.9,1,2024-10-31,2024-10-10,phone,STANDARD,Employer-Sponsored,-1,0.964,No response to first outreach
17065,42,Male,Married,22387.36,Full-time,South,Yes,0.1,1,2024-04-11,2024-04-07,phone,Basic,Direct,-1,0.99,Declined - cost concern
15788,50,Female,Married,76584.81,Full-time,Northeast,Yes,4.1,1,2024-02-20,2024-01-24,sms,STANDARD,Direct,0,0.836,Declined - cost concern
16329,22,Male,Married,76405.38,Full-time,Northeast,Yes,7.8,1,2024-03-29,2024-03-02,email,standard,Employer-Sponsored,1,0.853,Attended benefits webinar
11752,29,Male,Married,74967.49,Full-time,Northeast,Yes,7.0,1,2024-03-15,2024-02-18,EMAIL,silver plan,,-1,0.899,Declined - cost concern
12559,27,Female,Single,51832.3,Full-time,South,Yes,1.7,0,25-Aug-2024,2024-08-23,none,BASIC,Employer-Sponsored,1,0.109,Requested more time
15207,44,Female,Single,65068.14,Full-time,South,Yes,15.0,1,2024-05-30,2024-05-25,Email,Standard,Direct,1,0.805,
11760,58,Female,Married,77374.69,Part-time,Northeast,Yes,17.2,1,2024-07-10,2024-06-24,e-mail,Standard,Third-Party,1,0.835,Requested more time
11550,28,Female,Single,64113.03,Part-time,South,Yes,1.1,0,2024-09-15,2024-08-29,Phone,Silver,Employer-Sponsored,0,0.134,Attended benefits webinar
15411,43,Male,Married,47959.11,Contract,West,Yes,4.9,0,,2024-06-01,none,,Third-Party,-1,0.292,
11209,38,Female,Single,72367.79,Full-time,Midwest,Yes,1.7,1,2024-02-22,2024-02-01,SMS,STANDARD,Third-Party,-1,0.854,
18110,27,Male,Married,42956.82,Full-time,West,Yes,1.1,0,14/02/2024,2024-02-04,none,,Third-Party,1,0.144,No response to first outreach
11140,40,Male,Married,55173.74,Part-time,South,Yes,4.8,0,2024-04-10,2024-03-28,email,Standard,Employer-Sponsored,0,0.131,Declined - cost concern
19090,55,Female,Married,79904.55,Full-time,Midwest,No,0.1,1,2024-06-22,2024-06-10,email,STANDARD,Direct,-1,0.94,Requested more time
15961,49,Female,Married,33053.48,Contract,Midwest,No,3.8,0,2024-06-27,2024-06-09,Email,basic,Employer-Sponsored,0,0.234,Attended benefits webinar
16276,39,Male,Married,76833.46,Full-time,Midwest,Yes,8.8,1,2024-05-09,2024-04-17,sms,standard,Third-Party,0,0.817,Spouse covered elsewhere
17985,26,Female,Married,56753.88,Full-time,Northeast,No,0.0,0,2024-12-05,2024-11-12,PHONE,STANDARD,Employer-Sponsored,-1,0.158,
13041,38,Female,Married,72501.97,Full-time,Midwest,Yes,2.6,1,2024-06-13,2024-05-21,EMAIL,Standard,Direct,0,0.882,
13676,52,Male,Married,27557.3,Full-time,South,No,0.2,0,07/04/2024,2024-03-09,email,basic,Third-Party,-1,0.147,
17492,54,Male,Single,74839.35,Full-time,Northeast,Yes,1.6,1,25-Jul-2024,2024-07-19,EMAIL,standard,Direct,0,0.894,
14661,33,Male,Single,67923.9,Part-time,Midwest,No,1.4,0,2024-05-05,2024-04-09,Email,STANDARD,Direct,-1,0.14,Follow-up scheduled
16692,27,Male,Divorced,89526.74,Full-time,West,Yes,1.3,1,2024-08-13,2024-07-24,EMAIL,Gold,Third-Party,1,,Requested more time
19642,35,Male,Divorced,62331.26,Part-time,Midwest,No,7.2,0,2024-05-26,2024-05-04,SMS,silver plan,Direct,0,0.122,Spouse covered elsewhere
16124,46,Male,Single,67061.06,Full-time,West,No,2.6,1,2024-03-18,2024-03-06,sms,STANDARD,Third-Party,1,,Declined - cost concern
10192,54,Female,Married,70555.74,Full-time,South,No,4.7,1,2024-11-25,2024-11-11,Email,STANDARD,Third-Party,1,0.897,Attended benefits webinar
15543,22,Female,Married,94469.18,Full-time,South,Yes,0.8,1,2024-10-03,2024-09-15,e-mail,Premium,Third-Party,-1,0.924,Attended benefits webinar
13577,35,Male,Single,63557.42,Full-time,Northeast,Yes,1.8,1,2024-07-21,2024-07-11,phone,Standard,Employer-Sponsored,1,0.913,Spouse covered elsewhere
17589,62,Male,Single,81743.51,Contract,South,Yes,4.7,1,2024-05-09,2024-05-05,,Silver,Employer-Sponsored,1,0.89,Spouse covered elsewhere
10440,55,Male,Single,67726.26,Full-time,Midwest,No,0.5,1,19/06/2024,2024-06-08,Phone,STANDARD,Direct,-1,0.92,Spouse covered elsewhere
11555,49,Male,Single,30935.52,Full-time,West,Yes,0.3,1,2024-12-08,2024-11-29,Call,BASIC,Direct,-1,0.923,Follow-up scheduled
17408,49,Female,Single,66409.24,Full-time,Midwest,No,4.0,1,2024-08-20,2024-08-18,phone,standard,Employer-Sponsored,-1,0.961,Attended benefits webinar
10665,42,Male,Divorced,83980.68,Full-time,South,Yes,8.2,1,29-Dec-2024,2024-12-05,PHONE,Standard,Employer-Sponsored,-1,0.981,No response to first outreach
11425,28,Female,Married,96477.64,Part-time,Midwest,Yes,3.5,0,2024-03-04,2024-02-05,Email,premium plan,Employer-Sponsored,0,0.01,Spouse covered elsewhere
13169,55,Female,Single,64975.9,Full-time,Midwest,Yes,9.2,1,,2024-07-11,Text,STANDARD,,1,0.756,Follow-up scheduled
19036,55,Female,Single,42175.14,Part-time,Midwest,Yes,0.4,0,2024-05-11,2024-05-04,Text,basic,Direct,-1,0.212,Attended benefits webinar
16034,26,Male,Married,56181.71,Full-time,West,Yes,4.5,0,2024-08-06,2024-07-30,Email,Standard,Direct,1,0.01,Spouse covered elsewhere
16532,47,Male,Married,57825.9,Contract,Northeast,No,0.6,0,2024-12-07,2024-11-18,email,standard,Employer-Sponsored,-1,0.081,Declined - cost concern
11115,40,Female,Single,77784.4,Contract,West,Yes,0.5,1,2024-10-25,2024-09-28,Phone,Standard,Employer-Sponsored,-1,0.99,Requested more time
18657,33,Female,Single,87785.1,Full-time,Midwest,Yes,7.3,1,2024-11-06,2024-10-18,Email,premium plan,,1,0.832,Follow-up scheduled
12317,60,Female,Married,67928.38,Full-time,Northeast,Yes,2.8,1,2024-10-14,2024-09-30,e-mail,standard,Third-Party,1,0.807,Follow-up scheduled
14774,60,Male,Divorced,69110.84,Part-time,South,No,6.4,0,2024-03-08,2024-02-29,,STANDARD,Employer-Sponsored,0,0.16,Follow-up scheduled
10474,23,Female,Married,49405.37,Full-time,South,Yes,0.6,0,2024-04-21,2024-03-26,e-mail,Basic,Direct,-1,0.142,Follow-up scheduled
18345,35,Male,Married,74411.17,Part-time,Northeast,No,7.1,0,08/09/2024,2024-09-04,email,Standard,Third-Party,0,0.01,Declined - cost concern
10496,30,Other,Single,59737.04,Full-time,Midwest,Yes,1.9,0,13/03/2024,2024-03-09,email,Silver,Employer-Sponsored,-1,0.269,Spouse covered elsewhere
12131,60,Female,Single,73451.07,Part-time,Midwest,No,5.5,0,,2024-05-02,Phone,silver plan,Third-Party,0,0.233,Follow-up scheduled
10707,55,Male,Single,71187.15,Full-time,Midwest,Yes,2.1,1,24-May-2024,2024-04-28,EMAIL,STANDARD,Direct,1,,Declined - cost concern
17827,59,Male,Married,81712.67,Part-time,Midwest,No,4.9,0,2024-05-05,2024-04-21,SMS,Standard,Third-Party,-1,,No response to first outreach
14973,33,Other,Married,53680.43,Full-time,Northeast,No,0.4,0,23-Oct-2024,2024-10-16,Call,,Third-Party,-1,0.254,No response to first outreach
18664,40,Female,Married,62784.98,Full-time,Midwest,Yes,10.5,1,2024-06-20,2024-05-30,SMS,Standard,Employer-Sponsored,1,0.932,Spouse covered elsewhere
15724,40,Male,Married,60819.3,Full-time,West,No,8.2,1,2024-06-22,2024-06-12,phone,standard,Third-Party,1,0.943,Attended benefits webinar
14176,22,Male,Single,84481.44,Full-time,West,Yes,8.4,1,25/09/2024,2024-09-08,PHONE,Silver,Direct,-1,0.954,Declined - cost concern
16694,32,Male,Widowed,59732.89,Full-time,South,No,10.3,0,2024-02-01,2024-01-08,EMAIL,silver plan,Third-Party,1,0.275,
17167,56,Female,Single,62438.55,Contract,Midwest,No,1.2,0,2024-07-16,2024-06-29,Email,standard,Third-Party,0,,Spouse covered elsewhere
19696,45,Male,Married,44556.0,Part-time,Midwest,Yes,1.7,0,09/12/2024,2024-12-04,EMAIL,basic,Direct,1,,
18773,50,Female,Married,58139.12,Full-time,Northeast,Yes,2.0,1,21-Oct-2024,2024-10-04,EMAIL,Silver,Employer-Sponsored,1,0.817,Attended benefits webinar
19015,42,Male,Married,66588.68,Full-time,Northeast,No,10.9,1,,2024-02-10,Phone,STANDARD,,1,0.923,No response to first outreach
16625,39,Female,Single,68454.56,Full-time,Midwest,Yes,3.5,1,2024-03-01,2024-02-12,sms,STANDARD,Third-Party,1,0.786,
11189,63,Female,Married,73482.92,Contract,Midwest,Yes,1.8,1,12/06/2024,2024-05-30,none,silver plan,Employer-Sponsored,-1,,No response to first outreach
13622,53,Female,Married,54636.47,Contract,Midwest,Yes,3.0,0,2024-04-10,2024-03-15,email,Bronze,Direct,0,0.096,Declined - cost concern
18758,42,Female,Married,73347.57,Full-time,Midwest,Yes,0.3,1,2024-01-08,2024-01-02,Text,STANDARD,Direct,-1,0.864,
16430,24,Female,Single,86887.65,Full-time,West,Yes,0.3,1,07/05/2024,2024-04-17,EMAIL,Premium,Third-Party,-1,0.815,Follow-up scheduled
19638,47,Male,Widowed,94227.89,Full-time,Midwest,No,0.6,1,2024-07-21,2024-07-20,email,PREMIUM,Employer-Sponsored,-1,0.918,Requested more time
11475,32,Female,Married,50774.93,Full-time,Northeast,Yes,4.8,1,2024-06-15,2024-05-25,EMAIL,Bronze,Direct,0,0.886,No response to first outreach
15547,50,Female,Single,64283.16,Full-time,Northeast,No,2.4,1,2024-04-16,2024-04-09,Phone,STANDARD,Direct,0,,No response to first outreach
11458,55,Male,Married,67785.31,Part-time,West,Yes,2.1,1,2024-10-05,2024-09-12,e-mail,Silver,Employer-Sponsored,-1,0.758,Requested more time
19769,64,Male,Widowed,73888.35,Part-time,West,No,1.9,0,29/03/2024,2024-03-17,Phone,STANDARD,,-1,0.057,
10252,56,Male,Single,55720.29,Full-time,Northeast,No,1.3,0,2024-11-24,2024-11-10,sms,STANDARD,Direct,0,0.252,Spouse covered elsewhere
13126,34,Male,Divorced,50162.83,Contract,West,No,6.4,0,,2024-08-12,email,basic,Direct,-1,0.053,Spouse covered elsewhere
11438,26,Female,Widowed,67498.25,Full-time,Midwest,No,3.3,0,2024-06-30,2024-06-12,none,Standard,Third-Party,0,0.094,Follow-up scheduled
10333,53,Female,Married,79244.89,Part-time,Midwest,No,0.0,0,2024-02-11,2024-01-25,phone,Standard,Direct,-1,,Spouse covered elsewhere
13718,47,Male,Married,60561.65,Full-time,West,Yes,2.3,1,2024-06-26,2024-06-19,Call,standard,Direct,-1,0.805,Requested more time
17517,44,Female,Single,50231.84,Full-time,South,Yes,2.2,1,10-Aug-2024,2024-07-17,email,,Third-Party,1,0.843,Follow-up scheduled
15115,58,Female,Widowed,66072.43,Part-time,South,No,5.3,0,2024-03-05,2024-02-06,EMAIL,Silver,Third-Party,-1,0.083,
18993,39,Male,Widowed,75279.91,Full-time,Midwest,No,3.3,1,25/04/2024,2024-04-10,phone,STANDARD,Direct,1,0.939,No response to first outreach
11738,47,Male,Married,84679.05,Full-time,Midwest,No,0.2,1,2024-12-04,2024-11-07,Call,silver plan,Direct,-1,0.812,Follow-up scheduled
10060,50,Female,Divorced,93554.51,Full-time,West,Yes,5.0,1,2024-12-09,2024-11-18,email,Premium,Employer-Sponsored,1,0.858,
17632,52,Male,Single,57167.0,Full-time,Northeast,Yes,11.5,1,2024-05-08,2024-04-13,SMS,silver plan,Employer-Sponsored,0,0.666,Spouse covered elsewhere
17614,57,Female,Married,68644.55,Contract,Midwest,Yes,1.5,1,23/09/2024,2024-09-02,email,silver plan,Direct,-1,0.973,Follow-up scheduled
19446,47,Female,Married,83361.71,Full-time,South,No,6.3,1,2024-02-21,2024-02-04,none,standard,,1,0.919,
18954,48,Male,Single,59364.18,Full-time,Midwest,Yes,1.6,1,2024-08-21,2024-08-11,Email,standard,Employer-Sponsored,0,0.792,Follow-up scheduled
11652,35,Male,Divorced,58153.63,Part-time,South,No,1.8,0,2024-06-27,2024-06-14,EMAIL,silver plan,Third-Party,1,0.238,No response to first outreach
14192,23,Female,Divorced,66654.82,Full-time,West,Yes,0.1,1,2024-01-19,2024-01-05,EMAIL,STANDARD,Third-Party,-1,0.846,No response to first outreach
17625,50,Male,Divorced,48755.05,Full-time,South,Yes,1.6,1,2024-07-02,2024-06-26,phone,basic,Employer-Sponsored,-1,0.99,Spouse covered elsewhere
12691,27,Male,Single,74296.18,Full-time,South,Yes,0.0,1,2024-06-29,2024-06-02,email,STANDARD,Employer-Sponsored,-1,0.848,No response to first outreach
13326,29,Male,Married,85562.59,Contract,South,No,1.8,0,2024-02-25,2024-02-11,EMAIL,PREMIUM,Direct,0,0.072,
12196,35,Male,Divorced,38075.3,Full-time,South,No,3.3,0,2024-10-04,2024-09-16,email,,Direct,-1,0.104,Attended benefits webinar
12664,63,Female,Married,85112.32,Full-time,Northeast,Yes,10.6,1,2024-01-23,2024-01-12,,Premium,Employer-Sponsored,1,0.887,Follow-up scheduled
18841,32,Female,Widowed,58458.09,Full-time,Midwest,Yes,0.0,1,2024-09-09,2024-08-31,,silver plan,Direct,-1,0.97,Declined - cost concern
19731,26,Female,Married,54534.12,Full-time,South,No,0.6,0,2024-04-19,2024-04-01,email,Bronze,Employer-Sponsored,-1,0.042,Requested more time
12699,28,Male,Single,88585.1,Full-time,West,Yes,0.6,1,2024-09-17,2024-09-08,SMS,premium plan,Employer-Sponsored,-1,0.922,Follow-up scheduled
16908,57,Male,Married,69028.41,Contract,Northeast,No,7.9,0,14-Jan-2024,2023-12-24,email,Silver,Employer-Sponsored,1,0.31,No response to first outreach
18366,50,Female,Married,59676.99,Full-time,Midwest,Yes,3.7,1,2024-11-29,2024-11-07,EMAIL,Silver,Employer-Sponsored,1,,No response to first outreach
19843,57,Female,Married,40374.93,Full-time,Northeast,Yes,2.6,1,27/07/2024,2024-07-12,e-mail,Bronze,Employer-Sponsored,0,0.969,No response to first outreach
18492,33,Female,Single,51075.31,Part-time,Northeast,Yes,3.6,0,2024-10-28,2024-10-22,PHONE,Basic,Direct,0,0.037,
16714,60,Male,Married,62414.59,Part-time,Midwest,Yes,4.7,1,2024-01-06,2023-12-10,phone,standard,Third-Party,1,0.99,Follow-up scheduled
17622,57,Male,Married,67084.46,Full-time,Northeast,Yes,2.0,1,,2024-05-20,e-mail,Standard,Employer-Sponsored,-1,0.981,Spouse covered elsewhere
14589,62,Female,Married,48676.28,Full-time,Midwest,Yes,9.3,1,2024-03-22,2024-03-21,Call,Basic,Direct,1,0.854,Requested more time
16741,33,Male,Married,73140.95,Full-time,Midwest,No,1.1,1,02-Jul-2024,2024-06-10,e-mail,Standard,Direct,1,0.988,Requested more time
18619,57,Male,Widowed,60186.57,Full-time,Northeast,Yes,2.4,1,01/02/2024,2024-01-11,,Silver,Third-Party,0,0.99,Attended benefits webinar
13716,25,Female,Single,55332.08,Full-time,Northeast,No,0.4,0,29/10/2024,2024-10-15,None,Standard,Employer-Sponsored,-1,0.126,No response to first outreach
19940,22,Male,Married,43807.11,Full-time,Northeast,Yes,9.2,0,04/12/2024,2024-11-25,email,,Employer-Sponsored,0,0.241,Attended benefits webinar
13438,35,Male,Married,75051.4,Full-time,Northeast,No,1.5,1,,2024-05-16,None,silver plan,Third-Party,1,0.836,No response to first outreach
14559,64,Female,Widowed,52046.38,Contract,South,Yes,0.7,0,26/03/2024,2024-03-24,Email,Bronze,Third-Party,-1,0.166,
12311,25,Female,Married,59016.18,Full-time,Northeast,No,1.0,0,,2024-07-17,Text,standard,Third-Party,0,0.166,Spouse covered elsewhere
19352,36,Female,Single,49067.62,Full-time,Midwest,Yes,2.4,1,2024-04-09,2024-03-13,e-mail,,Employer-Sponsored,1,0.895,Declined - cost concern
11767,50,Female,Single,62900.23,Full-time,South,Yes,7.9,1,2024-09-03,2024-08-06,Email,Silver,Direct,1,0.903,Follow-up scheduled
14742,30,Female,Single,73334.88,Full-time,Midwest,No,2.2,0,2024-12-20,2024-11-24,email,standard,Direct,0,0.291,
10351,46,Female,Married,60582.06,Full-time,South,No,9.4,1,2024-04-02,2024-03-08,EMAIL,standard,Direct,1,0.883,
19047,49,Female,Married,98031.65,Full-time,Northeast,Yes,6.4,1,2024-09-17,2024-09-12,Call,Gold,Employer-Sponsored,1,0.99,Follow-up scheduled
17650,28,Male,Married,43572.34,Part-time,South,No,17.7,0,2024-05-20,2024-05-15,PHONE,Bronze,Third-Party,1,0.243,Follow-up scheduled
15035,42,Female,Single,64406.45,Part-time,Midwest,No,7.4,0,2024-12-10,2024-12-05,e-mail,Standard,Third-Party,0,0.066,Spouse covered elsewhere
19149,41,Female,Single,62729.26,Full-time,Northeast,No,6.0,1,2024-01-06,2023-12-10,Email,Silver,Third-Party,1,0.776,
12359,39,Other,Widowed,80649.0,Part-time,West,Yes,0.6,1,2024-11-29,2024-11-11,Text,standard,Third-Party,-1,0.825,Spouse covered elsewhere
18305,63,Other,Single,80847.52,Full-time,West,Yes,0.7,1,2024-07-30,2024-07-17,N/A,silver plan,Employer-Sponsored,-1,0.967,
16801,40,Male,Married,67784.09,Full-time,West,Yes,6.0,1,17/11/2024,2024-11-06,email,Silver,Direct,1,0.99,Requested more time
11646,45,Female,Single,73136.72,Full-time,South,No,0.1,1,2024-12-28,2024-12-07,PHONE,silver plan,Third-Party,-1,0.951,Spouse covered elsewhere
10443,40,Male,Married,60926.69,Full-time,Midwest,No,0.6,1,2024-02-28,2024-01-31,None,Silver,Direct,-1,0.813,Declined - cost concern
18298,49,Male,Single,79019.84,Full-time,Midwest,Yes,2.5,1,2024-06-16,2024-05-26,phone,standard,Direct,1,0.886,Declined - cost concern
18527,48,Male,Single,78044.77,Full-time,Northeast,Yes,2.7,1,2024-03-26,2024-03-22,Email,Standard,Direct,-1,0.874,Attended benefits webinar
14218,22,Female,Single,48883.52,Full-time,Northeast,Yes,1.1,0,2024-11-09,2024-10-13,EMAIL,BASIC,Third-Party,-1,0.094,No response to first outreach
12433,30,Male,Married,47612.27,Contract,South,Yes,0.2,0,28-Nov-2024,2024-11-18,EMAIL,Basic,Third-Party,-1,0.19,Spouse covered elsewhere
13469,29,Male,Married,75836.12,Part-time,West,Yes,1.0,0,2024-11-21,2024-11-14,sms,Silver,Direct,1,0.021,Requested more time
16929,37,Female,Married,57783.25,Full-time,Midwest,No,6.9,0,20/02/2024,2024-02-08,Email,silver plan,Direct,0,0.049,Attended benefits webinar
16571,28,Male,Single,59725.63,Full-time,Midwest,Yes,4.3,0,2024-08-03,2024-07-13,None,Standard,Direct,1,0.092,Follow-up scheduled
14025,25,Other,Divorced,62726.24,Full-time,West,Yes,3.0,1,2024-05-10,2024-04-21,sms,STANDARD,Third-Party,1,0.914,No response to first outreach
11581,33,Female,Widowed,45939.45,Part-time,West,No,0.1,0,2024-05-30,2024-05-09,PHONE,BASIC,Third-Party,-1,0.102,No response to first outreach
16022,36,Female,Married,91597.4,Full-time,West,Yes,0.4,1,2024-04-16,2024-04-11,Call,premium plan,Employer-Sponsored,-1,0.926,
18935,24,Female,Married,84823.55,Full-time,Midwest,Yes,5.9,1,2024-03-09,2024-03-05,Email,silver plan,Employer-Sponsored,1,0.955,Requested more time
15837,62,Male,Married,77308.23,Full-time,West,No,1.7,1,2024-05-14,2024-04-15,Text,standard,Third-Party,-1,0.914,No response to first outreach
12613,27,Male,Single,74408.09,Full-time,Midwest,Yes,5.4,1,2024-06-18,2024-05-25,Call,standard,Third-Party,1,,Attended benefits webinar
11223,55,Female,Single,90212.3,Full-time,South,Yes,0.5,1,13-Sep-2024,2024-09-07,Email,gold,Employer-Sponsored,-1,0.833,Attended benefits webinar
15709,33,Male,Single,74866.42,Full-time,South,No,1.7,1,2024-03-20,2024-03-18,PHONE,Standard,Direct,1,,
19443,23,Male,Single,90084.0,Full-time,Midwest,Yes,13.8,1,2024-02-21,2024-02-04,e-mail,premium plan,Third-Party,1,0.926,Follow-up scheduled
18244,27,Male,Single,66954.72,Full-time,Midwest,No,2.9,0,2024-03-14,2024-02-29,sms,Standard,Direct,0,0.04,Declined - cost concern
17411,46,Female,Single,79885.61,Contract,South,No,18.5,0,2024-04-17,2024-04-07,e-mail,silver plan,Third-Party,1,0.108,Declined - cost concern
19225,32,Male,Married,61885.33,Full-time,South,Yes,3.1,1,2024-03-26,2024-03-16,PHONE,STANDARD,Direct,-1,0.99,Attended benefits webinar
12395,44,Male,Married,82386.48,Contract,South,Yes,1.1,1,2024-10-05,2024-09-06,Email,Silver,Direct,-1,0.881,No response to first outreach
10716,36,Female,Single,59217.79,Full-time,South,Yes,0.8,1,2024-05-03,2024-04-26,EMAIL,silver plan,Third-Party,-1,0.842,Spouse covered elsewhere
18081,48,Female,Married,42915.1,Part-time,Midwest,Yes,2.4,0,2024-10-30,2024-10-21,Email,basic,Third-Party,-1,0.215,Attended benefits webinar
14197,64,Male,Married,45278.83,Full-time,West,No,13.0,0,14/02/2024,2024-02-03,Phone,Bronze,Third-Party,0,0.255,
11856,58,Female,Single,71860.98,Full-time,West,Yes,0.7,1,2024-08-30,2024-08-19,e-mail,silver plan,Direct,-1,0.772,
17028,52,Male,Married,52507.2,Full-time,Northeast,Yes,5.3,1,2024-11-21,2024-10-29,none,basic,Third-Party,1,0.903,Declined - cost concern
12030,23,Male,Single,43833.99,Full-time,Midwest,Yes,2.6,0,2024-08-14,2024-07-28,Phone,Basic,Third-Party,0,0.279,Requested more time
19259,56,Female,Married,63920.72,Full-time,Northeast,Yes,3.5,1,2024-09-27,2024-09-11,EMAIL,silver plan,Employer-Sponsored,0,0.874,Attended benefits webinar
15992,44,Female,Married,57402.68,Part-time,South,Yes,7.6,0,2024-12-24,2024-12-17,Email,STANDARD,Direct,0,0.067,
19983,35,Male,Married,70389.12,Full-time,South,No,3.0,1,2024-08-29,2024-08-27,Email,silver plan,Employer-Sponsored,1,0.917,
12634,63,Male,Married,33343.45,Full-time,West,Yes,2.2,1,05-Aug-2024,2024-07-29,sms,BASIC,Third-Party,0,0.881,Declined - cost concern
16421,37,Female,Single,76474.96,Full-time,South,Yes,2.8,1,2024-06-02,2024-05-25,Text,silver plan,Employer-Sponsored,0,,Requested more time
19735,28,Female,Married,51234.43,Full-time,Midwest,No,6.6,0,17-Mar-2024,2024-03-14,PHONE,Basic,Direct,-1,0.18,
14080,41,Female,Married,82812.26,Full-time,Northeast,Yes,14.7,1,2024-02-16,2024-01-18,EMAIL,Silver,Third-Party,-1,0.945,No response to first outreach
